Data,Notícia
2020-07-03,"“Squadra Effect”: a queda de 77% do IRB, contada em 9 atos"
2020-07-02,"Real completa 26 anos com 759% de 'desvalorização' desde seu lançamento, 
29,6% só em 2020"
2020-07-01,"Por que IRB Brasil (IRBR3), BRF (BRFS3) e Gerdau PN (GGBR4) tiveram os 
piores desempenhos do dia na Bolsa – Mercado – Estadão E-Investidor – As 
principais notícias do mercado financeiro"
2020-07-01,"Penduricalho a militares custará R$ 26,5 bilhões em 5 anos"
2020-06-30,"O Brasil é uma referência mundial na exportação da commodities, sendo 
inclusive considerado por alguns como um dos “celeiros do mundo”. Já 
escutou algo do tipo…"
2020-06-30,Eleitores com mais de 70 anos precisam fazer a biometria
2020-06-30,TSE anuncia parceria com WhatsApp durante eleições
2020-06-29,B3 começa a aceitar cotas de ETFs de renda fixa como margem de garantia
2020-06-29,"Ouro, dólar e bolsa americana: conheça os investimentos mais rentáveis do 
primeiro semestre de 2020"
2020-06-29,"Inflação do aluguel acelera a 1,56% em junho, diz FGV"
2020-06-29,Wirecard: como o sumiço de US$ 2 bilhões levou uma gigante alemã à falência
2020-06-27,Ibovespa: o índice brasileiro precisa ser reformulado?
2020-06-27,"""Nunca abrimos tanta conta como nos últimos dias"", diz fundador da XP"
2020-06-25,“Volatilidade não é vida” para o “sistemático” Canvas Vector
2020-06-25,Ação da nova Oi: mico ou oportunidade para o investidor?
2020-06-24,"Ibovespa cai 1,66% com mercado cauteloso sobre nova onda de Covid-19 no 
mundo"
2020-06-24,"Clube dos R$ 100 bi: Magalu e B3 entram para lista das mais valiosas da 
Bolsa | InvestNews"
2020-06-24,A bolsa cresce enquanto a economia sofre: é hora de investir?
2020-06-24,"Imposto de Renda: Devo declarar ITBI, taxas de registro e ITCMD?"
2020-06-23,"É bom negócio investir no S&P 500, o índice das maiores empresas 
americanas? | InvestNews"
2020-06-22,"Ibovespa fecha em queda de 1,3%, em meio a temor por avanço de Covid-19"
2020-06-22,"Ações da Braskem caem 3,39% com inquérito de danos ao meio ambiente"
2020-06-22,"Abertura de Mercado: Semana começa com temores por covid-19 – Mercado – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-06-22,"Caro ou barato? Analistas comentam rumo das ações durante a crise da 
Covid-19"
2020-06-22,"BTG Pactual pode captar R$ 2,56 bilhões em oferta de papéis"
2020-06-22,"Sem medo da crise, mulheres lideram alta de investidores na B3 – Mercado – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-06-22,"BTG Pactual anuncia oferta primária bilionária a ser precificada em 29 de 
junho"
2020-06-21,Risco de manipulação: 25% da bolsa tem negociação de menos de R$ 10 mil
2020-06-19,"Os fundos de ações com as melhores retomadas após o ‘Corona Crash’ de março 
– Investimentos – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-06-19,"Dólar fecha em queda, a R$ 5,31, com reaproximação entre China e Estados 
Unidos; Bolsa sobe"
2020-06-19,O melhor da renda fixa? Descubra se investir em crédito privado é para você
2020-06-19,"Do imóvel on-line aos móveis da casa, MRV quer criar ‘ecossistema de 
moradia’"
2020-06-19,"Bolsa bate 97 mil pontos, pandemia desacelera no Brasil e CVC prepara 
retorno | InvestNews"
2020-06-17,Dólar tem sexta alta seguida antes de decisão sobre juros
2020-06-17,"Bombril lança esponja de aço 'Krespinha', é criticada nas redes e retira 
produto do site"
2020-06-17,"Após críticas, Bombril vai deixar de vender esponja de aço 'Krespinha'"
2020-06-16,"SPX: Bolsa americana pode ficar para trás nos próximos meses, mas segue 
como principal aposta"
2020-06-16,PetroRio faz acordo com a Chevron sobre o Campo de Frade
2020-06-16,"Aquele ditado do 'primeiro morde, depois assopra', sabe? Ao contrário"
2020-06-16,"Programa de apoio na crise deve se ‘multiplicar’ no 2º semestre, diz Itaú"
2020-06-15,"Com rentabilidade superior ao Ibovespa, Terra mantém apostas em carteira 
semanal"
2020-06-15,"Via Varejo (VVAR3) fixa ação em R$ 15 e follow on vai superar R$ 4 bilhões 
– Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-06-13,Investidores amarrados e amordaçados
2020-06-12,Ibovespa se realinha a NY após feriado e fecha semana no vermelho
2020-06-12,"Fundador da Alaska Investimentos, Luiz Alves vê Ibovespa no topo em 2021"
2020-06-12,Veja as 5 ações que mais subiram e caíram na semana | InvestNews
2020-06-12,"Preço não é valor: Cuidado para não acabar com uma carteira de micos na 
bolsa"
2020-06-12,Fundo Latache vai ficar com 100% da Rodovias do Tietê
2020-06-11,"Bolsa brasileira e real têm as maiores altas do mundo em 30 dias: faz 
sentido?"
2020-06-11,"Índice de ADRs Brazil Titans cai 8,7% nos EUA e sinaliza volta de feriado 
tumultuada na B3"
2020-06-10,"Índice S&P 500 tem maior alta de 50 dias da história e análise de outros 
ralis mostra que a valorização pode continuar"
2020-06-10,Banco Inter vai lançar dois fundos imobiliários em 2020
2020-06-10,Expansão do Porto de Santos
2020-06-10,PPI inclui oferta permanente de áreas de petróleo e gás; edital sai em julho
2020-06-10,"Se não podemos prever o futuro, devemos aprender com o passado. A lição da 
Trafalgar"
2020-06-10,"Como o primeiro investidor da XP quer descobrir ""novas XPs"" com fundo de R$ 
1,3 bilhão"
2020-06-09,"Mais voláteis, fundos de maconha acompanham retomada das Bolsas"
2020-06-09,"Após uma onda de altas, até onde vai a bolsa em 2020?"
2020-06-09,"Fechamento de mercado: Sessão de realização de lucros antes da decisão do 
Fed e do IPCA de maio – Mercado – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2020-06-09,"Live: Sergio Rial, presidente do Santander, e Felipe Miranda, estrategista 
da Empiricus, debatem crise e oportunidades"
2020-06-09,"Dr. Jekyll and Mr. Hyde: o estranho descolamento entre fundamentos e os 
preços no mercado"
2020-06-08,"Ibovespa tem 7ª alta e retoma os 97 mil pontos; nos EUA, Nasdaq bate recorde"
2020-06-08,"Ibovespa acompanha índices americanos, apesar de recuperação mais lenta – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2020-06-08,Os melhores fundos de ações e multimercados em maio e em 12 meses
2020-06-08,“Ainda vejo muitas oportunidades” diz gestor de ações da Mauá Capital
2020-06-08,"UBS eleva Ser Educacional a compra, mas ainda prefere Yduqs"
2020-06-08,"B3 diz que não haverá pregão no dia 11, mas funcionará em 9/07 e 20/11"
2020-06-08,Os setores de fundos imobiliários que estão baratos e ainda valem a pena
2020-06-07,Ibovespa de volta aos 90 mil: veja quais ações mais subiram
2020-06-07,"XP eleva projeção do Ibovespa para 112 mil pontos em 2020 e aponta 5 
fatores para maior otimismo"
2020-06-07,"A Bolsa já está pronta para voltar aos 100 mil pontos? – Mercado – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2020-06-06,"Até onde vai o Ibovespa? Para a XP, o índice voltará aos 112 mil pontos ao 
fim de 2020"
2020-06-05,XP diz que instabilidade da plataforma observada mais cedo foi resolvida
2020-06-05,"Entenda quando vale a pena comprar as ações mais caras da Bolsa – Mercado – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2020-06-05,"Morre aos 83 anos Carlos Lessa, ex-presidente do BNDES"
2020-06-05,"As grandes vencedoras na crise e o ""vício"" das perdedoras no lucro"
2020-06-04,Bolsa a 90.000 pontos em uma economia em queda é uma bolha ou faz sentido?
2020-06-04,"Fundos brasileiros que investem em criptomoedas têm rentabilidade de até 
85% em 2020"
2020-06-03,"Estrangeiro saca R$ 7,4 bi da B3 em maio"
2020-06-03,5 fundos imobiliários para aproveitar os primeiros sinais de alívio
2020-06-03,"Ajuda aérea: setor de aviação terá acesso a empréstimos de fundo, diz 
relatório de MP"
2020-06-02,"Veja as 7 ações recomendadas pelo Santander na carteira de dividendos de 
junho"
2020-06-02,"Bolsa sobe aos 91 mil pontos, e dólar recua 3,25%, maior desvalorização em 
dois anos"
2020-06-02,"Dólar tem maior queda diária em dois anos e fecha a R$ 5,21"
2020-06-02,"Ibovespa sobe e encosta nos 90 mil pontos, sustentado pelo exterior positivo"
2020-06-02,"De olho em vacina para retorno gradual à normalidade, Stuhlberger aponta 
menor otimismo com o Brasil"
2020-06-02,"Kepler Weber mostra otimismo, mas com moderação"
2020-06-02,"Veja as recomendações em blue chips, small caps e dividendos da Genial para 
junho"
2020-06-02,"Pedro Malan vê excesso de otimismo em órgãos internacionais para o 
pós-pandemia"
2020-06-01,"Carteira gráfica da XP faz uma troca para esta semana; confira a nova 
composição"
2020-06-01,"25 ações negociadas por menos de R$ 3 na Bolsa – Mercado – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2020-05-31,Confira as 5 ações que mais valorizaram no mês de maio
2020-05-31,"Na China, preço do minério de ferro dispara 24%"
2020-05-31,Ouro ou imóveis: qual o melhor investimento para defender seu patrimônio?
2020-05-30,"A maldição de maio não pegou de novo: bolsa foi o melhor investimento do 
mês, e dólar foi o pior"
2020-05-30,A possibilidade real e IMEDIATA de gerar renda sem sair de casa
2020-05-29,Dólar fecha maio com primeira queda mensal em 2020
2020-05-29,"Maio só será o tradicional mês 'maldito' para a bolsa se 'o mundo acabar' 
hoje"
2020-05-29,"Como 2020 quebrou a ‘maldição de maio’ na Bolsa – Investimentos – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2020-05-29,"Adeus, superstições: as 10 ações que mais subiram e caíram em maio | 
InvestNews"
2020-05-29,"Bolsa acumula valorização de 8,57% em maio"
2020-05-29,"O erro de Michael Jordan – ­ e como levar dezenas de fundos imobiliários 
com um clique"
2020-05-27,Bovespa fecha em alta com perspectiva de reabertura da economia
2020-05-27,"Ibovespa Futuro sobe ainda seguindo as boas notícias que vêm do exterior; 
dólar cai a R$ 5,34"
2020-05-27,"Real é a moeda que mais se desvalorizou em 2020, mesmo com dólar em queda"
2020-05-27,"Venda online dispara, e ação da Magazine Luiza já vale mais que antes da 
crise"
2020-05-27,"Lagarde diz que BCE prevê contração econômica entre cenários ‘médio’ e 
‘severo’"
2020-05-27,Gerdau afunda 23% em seis dias após escândalo de fraude
2020-05-26,Magalu dispara na liderança do Ibovespa após divulgação de balanço
2020-05-26,"O Gato de Schrödinger e o pulo do gato morto: as altas recentes são sinais 
de compra?"
2020-05-26,"Magazine Luiza mostra perspectiva difícil, mas online impressiona, diz BTG; 
ação sobe mais de 10%"
2020-05-26,"Hypera detecta R$ 110,6 mi em pagamentos indevidos"
2020-05-25,"Ibovespa ainda tem espaço para subir, mas falta um sinal para buscar os 90 
mil pontos, diz analista técnica da Rico"
2020-05-25,Muito além do Ibovespa: conheça outros índices da B3
2020-05-25,Por que os ETFs são indicados para quem quer começar a investir?
2020-05-25,"Setor elétrico: pacote de ajuda a distribuidoras deve ficar próximo aos 15 
bilhões de reais"
2020-05-25,"IRB: entre demissões e prejuízo de R$ 110 mi, investidores clamam por mais 
informações da nova gestão da empresa"
2020-05-25,SUZB3 e KLBN4: gestora mantém recomendação e reajusta valor da ação
2020-05-24,"23 de março: por que esse foi o dia mais marcante da crise para um dos 
maiores investidores brasileiros"
2020-05-22,Mais uma empresa é processada nos EUA; ações já caíram 5%
2020-05-21,"Para Mirae, ação da B3 tem potencial de valorização de 18%"
2020-05-21,Bovespa tem dia morno com mercado de olho em cena política
2020-05-21,Caso SLC Agrícola expõe risco do desmatamento para empresas listadas ﻿
2020-05-21,"Oi sonda Genish, ex-presidente da Vivo, e ações sobem na Bolsa"
2020-05-20,Small caps x blue chips: quais ações levam a melhor na crise? | InvestNews
2020-05-20,Estapar vence concorrência por Zona Azul de São Paulo por R$ 595 milhões
2020-05-20,"Rogério Xavier, da SPX Capital: Paulo Guedes hoje é mais bolsonarista do 
que um economista liberal"
2020-05-20,Ação da Multiplan sobe mais de 4% após venda de torre no Morumbi Corporate
2020-05-20,"Multiplan anuncia venda de torre no complexo do MorumbiShopping para o BC 
Fund por R$ 810 milhões"
2020-05-19,"Bolsa chega a 2 milhões de investidores pessoas físicas em abril durante 
pandemia do coronavírus"
2020-05-19,"B3, Eneva, Vale, Cosan e Localiza: as ações da Dynamo mais bem posicionadas 
para atravessar a crise"
2020-05-19,B3 quer manter negociações durante feriados antecipados de São Paulo
2020-05-19,“Sell in May and go away”: O que significa esse velho ditado do mercado
2020-05-19,"Mais de 300 mil pessoas físicas entraram na bolsa desde o início da 
pandemia; B3 agora tem 2 milhões de CPFs"
2020-05-19,"B3 está em tratativas com autoridades para manter operações durante 
feriadão em São Paulo"
2020-05-18,Três anos do ‘Joesley Day’: Ibovespa sobe 15% enquanto JBS dispara 150%
2020-05-18,"Azul, CVC, Gol e exportadoras: os destaques do Ibovespa nesta segunda-feira"
2020-05-18,"Recuperação chinesa pode ser positiva para bolsa brasileira, diz Santander"
2020-05-18,WEG vai cortar salários e reduzir jornada de funcionários
2020-05-18,"Lojas Renner ganha crédito fiscal bilionário após vitória na Justiça sobre 
ICMS"
2020-05-17,Bolsa de valores: conheça os quatro maiores especuladores da história
2020-05-17,Variação das commodities agrícolas e índices financeiros em abril
2020-05-17,O Brasil à beira do precipício: ‘Que Deus tenha misericórdia desta nação’
2020-05-17,Empiricus transfere lote de criptomoedas a novos assinantes
2020-05-16,Veja as 10 ações mais compradas pelos grandes investidores no Brasil
2020-05-15,"Dona da Estapar, Allpark estreia na Bolsa com queda de quase 20%"
2020-05-15,"Dólar sobe a R$ 5,839 e Bolsa cai 1,84%, após saída do ministro da Saúde - 
15/05/2020"
2020-05-15,Por que o maior prejuízo da história da Petrobras animou o mercado
2020-05-15,"O que o 1,5% ao mês de Warren Buffett pode fazer pela sua vida financeira"
2020-05-14,Cilada ou oportunidade? Estas são as ações mais descontadas do Ibovespa
2020-05-14,"Dólar se mantém acima de R$ 5,95, com mercado atento à política brasileira 
e desemprego nos EUA"
2020-05-14,Corretoras de valores aumentam receita e investimentos
2020-05-14,XP estende home office até o fim do ano
2020-05-14,"Dólar fecha a R$ 5,81, após duas atuações do Banco Central no câmbio"
2020-05-13,"Dólar tem alta pelo 3º dia consecutivo e bate recorde nominal de R$ 5,90"
2020-05-13,"Dólar fecha a R$ 5,90, nova máxima histórica, com mercado atento à crise 
política interna"
2020-05-13,"Quem é o novo investidor da Bolsa, que atraiu 440 mil pessoas na quarentena 
| InvestNews"
2020-05-13,"Dependente de venda presencial e anti-governo, Riachuelo despenca na Bolsa"
2020-05-13,Fundo abutre compra participação de 50% na Rodovias do Tietê
2020-05-12,Análise: Ibovespa tem queda após notícia sobre vídeo de reunião ministerial
2020-05-12,"Vídeo de reunião ministerial faz dólar bater R$ 5,87; Ibovespa tem perdas"
2020-05-12,"Dólar atinge nova máxima histórica aos R$ 5,87 e BC intervém"
2020-05-11,"Segunda onda à vista: a pandemia está corretamente precificada no valor das 
ações?"
2020-05-11,Volatilidade da bolsa disparou: por que ela aumenta o risco e como investir
