Date,ABEV3.SA,ALOS3.SA,ALPA4.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,QUANTIDADE TE�RICA TOTAL.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,REDUTOR.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2020-05-06 00:00:00,67031600.0,,2511237.0,,,7210900.0,24495300.0,40625400,6106144,50904216.0,15822200.0,9194700.0,10252000.0,3117645,9585305,3910400,7601300.0,22550600.0,28480637,,59635900.0,3432000,10308894,3893300.0,4299200.0,12166400,5072861.0,6673300,3205048.0,1382600.0,3774900,2732300.0,14292000,4974400.0,2941500.0,12610902.0,2434400.0,2871405.0,20103426,14913200,11193500.0,8782800.0,,780923.0,31272823,29178900.0,13992900.0,7467570.0,10868177.0,5102800.0,12761961.0,8017758.0,3774200.0,3878800.0,7067851.0,16545622.0,19890500,67937500,,15893000.0,,8643440.0,7741900.0,,,,,8372242.0,,3335023.0,2428300,1207096.0,1097500.0,,6586200.0,1745700.0,15584600.0,4814800.0,1347900,15816143.0,12923800,26602700,,7973900.0,872400.0,96100,13304600,3535600.0
2020-05-07 00:00:00,56937900.0,,1601435.0,,,15424200.0,47154900.0,52811800,13194687,85305726.0,16986600.0,17287900.0,19790400.0,8518861,11953503,4020000,11237700.0,29242200.0,44114618,,60231800.0,5297400,16841728,6999600.0,7402400.0,22482600,8195929.0,8212100,5282618.0,2279600.0,6682200,5571100.0,23569500,4078400.0,3525400.0,12036723.0,4098600.0,3026550.0,50613822,24114600,19084500.0,5792600.0,,960840.0,67398529,52200500.0,25310800.0,20757990.0,20939480.0,1921200.0,9907504.0,22080290.0,4002300.0,10205700.0,12137346.0,25270062.0,32296200,81265100,,23446000.0,,13395720.0,16032000.0,,,,,19030500.0,,3532616.0,4298900,4222416.0,1805500.0,,22747000.0,3163500.0,11873500.0,8721776.0,3582000,35013693.0,32822500,42194300,,11152300.0,1104800.0,93400,19214200,6044400.0
2020-05-08 00:00:00,23218000.0,,1832713.0,,,11318500.0,34391100.0,35152000,5516390,48497526.0,4356100.0,9985700.0,18061600.0,8379161,8133059,2221700,8839400.0,26863600.0,26278908,,42424100.0,2404200,14122965,2800300.0,7549200.0,14286000,5400456.0,8139800,3186172.0,1534900.0,3967200,3048500.0,12009100,6827200.0,1928700.0,13366094.0,4222900.0,1685706.0,36254106,21170900,13705000.0,3073300.0,,1020628.0,41166995,35745100.0,22087400.0,11752070.0,12552401.0,2640000.0,5934846.0,10826785.0,2251600.0,4063700.0,12173649.0,8818844.0,21161300,83232700,,11140000.0,,6902480.0,7632000.0,,,,,8784374.0,,3270548.0,3221100,4575736.0,1658700.0,,10080300.0,2131500.0,8588400.0,5583484.0,1553500,26208666.0,17425000,33922800,,8117500.0,1248800.0,134600,10146600,3665100.0
2020-05-11 00:00:00,20136100.0,,1816501.0,,,7616800.0,39444600.0,34665000,6133006,37148936.0,6867600.0,10412800.0,9950400.0,8443371,30998471,7928700,7001400.0,14532400.0,24388321,,47892700.0,2011800,17361874,2225100.0,6268400.0,11776700,5540230.0,6286000,2551648.0,1757600.0,4432800,2498900.0,12796100,3608800.0,1264500.0,10091925.0,2032700.0,3188164.0,26721324,13621800,6997500.0,2111700.0,,2483473.0,33182092,38216500.0,26291700.0,8745330.0,14247934.0,1185200.0,3614194.0,15724152.0,2285000.0,6859200.0,7448180.0,12036887.0,23059300,65061500,,16471000.0,,11963120.0,4187800.0,,,,,14165898.0,,2809948.0,3659300,6404288.0,1647400.0,,11411700.0,1981100.0,5949600.0,5369360.0,2065600,13857276.0,14127500,24783100,,6863400.0,1679900.0,76500,9810000,3301800.0
2020-05-12 00:00:00,33395400.0,,3353787.0,,,7660600.0,45011400.0,48281800,6482938,49303265.0,3656500.0,11400800.0,15657200.0,11487913,16563627,5841500,11902300.0,23062600.0,27609597,,67896700.0,3225300,26255372,4825100.0,4959200.0,11590800,5171140.0,10058200,5352314.0,2670700.0,5571700,3376700.0,21036900,7950000.0,1749700.0,7490351.0,1881600.0,4155197.0,17976798,12832700,14603500.0,3693900.0,,2218366.0,45245916,43248200.0,22248800.0,8983040.0,15860198.0,1250800.0,4387701.0,14522338.0,2827100.0,4131600.0,11032160.0,9953957.0,20641000,71837200,,22610000.0,,10583040.0,4534500.0,,,,,18696635.0,,3980508.0,4331600,3521100.0,2121100.0,,8104600.0,2555200.0,6444400.0,4142653.0,2130000,16789825.0,19968200,21806900,,6257300.0,2058100.0,102000,8326800,5371400.0
2020-05-13 00:00:00,46230300.0,,6770322.0,,,9519100.0,47917800.0,52812200,7654218,65038105.0,4993600.0,11862000.0,9028000.0,8911495,27588467,9645000,11767000.0,27257500.0,35061301,,67116300.0,5931300,37657573,3041900.0,7050000.0,12905000,4457348.0,17390200,3653595.0,2504900.0,7772700,4601100.0,24710300,8993200.0,1601700.0,9167833.0,3297900.0,2447858.0,22351266,15899000,9490000.0,4939500.0,,1360979.0,54454665,34711100.0,23233700.0,17690530.0,11463809.0,3506000.0,5271075.0,13298298.0,3367500.0,7220000.0,6541400.0,10179016.0,20723300,87222300,,12580500.0,,8759400.0,5582200.0,,,,,9425378.0,,4431317.0,3437700,4299614.0,1654100.0,,11670500.0,2359300.0,9204400.0,7177291.0,2707600,19884944.0,22084700,34159500,,6216100.0,2093600.0,81700,10642200,5348900.0
2020-05-14 00:00:00,36918000.0,,3346081.0,,,17568700.0,50092200.0,72389000,7895129,82827525.0,6237800.0,11952300.0,13520800.0,5074092,23049043,4477300,11430900.0,39654700.0,53361566,,50183700.0,2773900,18273130,4336700.0,12982400.0,27898300,4532330.0,12214600,3809927.0,2949100.0,7671900,4878900.0,26869800,7842000.0,1141400.0,10790951.0,3910400.0,4777581.0,42392952,18809700,12672000.0,5508200.0,,2135798.0,71064954,61771700.0,21735500.0,13693240.0,14007330.0,4411200.0,5725121.0,14891430.0,7631600.0,8166300.0,6269000.0,31183529.0,33197200,119653200,,20706000.0,,12352600.0,10834900.0,,,,,13873528.0,,4722134.0,3918800,5507436.0,1749900.0,,12031000.0,1887900.0,9065800.0,4741320.0,2827400,37206105.0,27110100,35513400,,10579600.0,1612600.0,72100,12531600,4095600.0
2020-05-15 00:00:00,30012000.0,,3287335.0,,,15437800.0,78088500.0,46873000,6181043,48846974.0,6455400.0,8437200.0,12273200.0,5609463,14777840,8593200,9717200.0,23706700.0,27475802,,49968600.0,3977600,21807123,3054800.0,5492000.0,22312700,3677915.0,13957700,6445428.0,2423000.0,6636400,2749800.0,17505400,6396800.0,1961500.0,5706142.0,3046100.0,5834434.0,41268276,18651000,13954000.0,2632200.0,,3004141.0,37325682,37767500.0,27590400.0,13298780.0,13848887.0,2641600.0,3752114.0,17266496.0,5153800.0,5901900.0,7992800.0,26563775.0,34890800,133733100,,22017500.0,,10939240.0,9411100.0,,,,,24965921.0,,3076704.0,5204900,2948770.0,2073500.0,,19162600.0,2472100.0,8470500.0,6818311.0,1740900,17197877.0,19310000,35196100,,7412000.0,1353400.0,83800,11708800,4333500.0
2020-05-18 00:00:00,30350600.0,,2670359.0,,,34241500.0,58184100.0,37513600,5872856,58094641.0,3821100.0,13927400.0,12950400.0,9773121,14148995,11543700,9242700.0,38987300.0,29640257,,38879200.0,2748200,21364998,52681200.0,6227600.0,13174400,9948317.0,8040400,4733883.0,2197500.0,5473100,3509300.0,15945500,11343600.0,2190800.0,10050176.0,2002600.0,2399395.0,28648494,15343700,12343000.0,3474400.0,,1711636.0,50332388,49600900.0,28919400.0,13190650.0,16502953.0,2408000.0,4443126.0,19019938.0,6952800.0,6479800.0,5653900.0,17997178.0,25804600,116999500,,42178500.0,,8381360.0,8140800.0,,,,,13752661.0,,2803178.0,3394000,2998380.0,1292200.0,,18094900.0,2294100.0,6253700.0,6183455.0,1583700,17735724.0,28021500,41936200,,6211400.0,3866000.0,70000,8356800,3611100.0
2020-05-19 00:00:00,17951200.0,,1903168.0,,,46196600.0,45322500.0,33452200,4559885,42144179.0,4496100.0,12543700.0,20478000.0,5730290,11986385,6931900,10695600.0,18582300.0,21077586,,44411300.0,4095800,15470343,29770400.0,6996400.0,17170000,8472079.0,8710100,7536848.0,1867200.0,4159200,1962900.0,15450200,6049200.0,1610500.0,8395320.0,2402000.0,3644904.0,19124280,13197500,8873500.0,4216600.0,,1437035.0,45524688,40881800.0,24831500.0,13042040.0,15411257.0,3159600.0,6382306.0,29822788.0,9583400.0,9171500.0,5229500.0,13463520.0,18126400,80131600,,41974500.0,,10167560.0,4932200.0,,,,,16737050.0,,3670421.0,4041100,3674770.0,1110700.0,,13550700.0,2213900.0,5845100.0,5212976.0,1422500,23619055.0,25499500,27704400,,6805200.0,1836500.0,69000,12138400,3056800.0
2020-05-20 00:00:00,14121900.0,,1576215.0,,,51845900.0,31793100.0,45599600,5374457,33736010.0,4386800.0,8060400.0,15886000.0,6145918,9742989,4769600,13839900.0,19727300.0,24126420,,42927200.0,4926400,13560807,11079000.0,9137200.0,13595800,10511658.0,9563000,3687475.0,2077600.0,4609900,2406600.0,10948100,3643600.0,1331300.0,10031554.0,2309000.0,3217645.0,15785154,9934400,8174000.0,13862800.0,,1274832.0,30315448,41396000.0,21861900.0,8812540.0,12194711.0,2825200.0,5179470.0,17445009.0,8417800.0,12178300.0,5111400.0,11533147.0,14715100,74595100,,28028000.0,,12122240.0,5473200.0,,,,,10881001.0,,2587565.0,6917600,2655708.0,2605000.0,,10568100.0,1891900.0,5434600.0,3593006.0,928200,19147628.0,22385700,27014500,,9396800.0,1491300.0,57800,10447600,2931100.0
2020-05-21 00:00:00,38005800.0,,2607811.0,,,34624000.0,48142800.0,61039200,6121148,63209795.0,3804200.0,9195400.0,24621200.0,6711225,11568696,4969100,27319900.0,20619700.0,37968101,,38156400.0,5630300,23325549,7373300.0,9888000.0,14279000,9069029.0,14888700,4715612.0,1953000.0,5776700,2447500.0,11752000,4658400.0,1511900.0,13761261.0,5264200.0,3105555.0,20759382,14519000,26767500.0,5477700.0,,2204133.0,49690322,60803900.0,28615300.0,11453970.0,18979948.0,4003600.0,4544824.0,18121846.0,7037700.0,10690400.0,5277200.0,13828297.0,19480400,81327000,,30466000.0,,10323560.0,5450100.0,,,,,11938156.0,,3279714.0,5976800,1759582.0,2870000.0,,12789300.0,3241900.0,6921000.0,4471158.0,1943100,29022489.0,20645900,41802300,,9105600.0,1949100.0,65300,9976000,3440000.0
2020-05-22 00:00:00,11924400.0,,1260372.0,,,14334500.0,28015800.0,53895800,6594500,51975913.0,4263400.0,5668400.0,14373200.0,4110294,13378961,3041300,10985700.0,20835000.0,32327335,,82675400.0,3791100,12465500,4566500.0,5838000.0,8030400,4070058.0,8605200,2769206.0,1438900.0,8869000,5603700.0,11100800,5985200.0,1483700.0,8336451.0,2072700.0,2265883.0,18818100,7661200,10884000.0,2037300.0,,1395700.0,53851693,51255200.0,21252500.0,9217890.0,18432659.0,2886400.0,4752067.0,13130446.0,4580800.0,2601200.0,4784600.0,19173830.0,14356600,71259400,,22925500.0,,8880560.0,7772300.0,,,,,8460154.0,,2202586.0,5268000,2382248.0,2306000.0,,8643400.0,1986000.0,7124300.0,2313269.0,1446100,17319424.0,20114400,23933600,,6050600.0,2123900.0,62800,9672200,4076600.0
2020-05-25 00:00:00,12781100.0,,892888.0,,,12462700.0,29631000.0,63773600,6568606,50529600.0,3053700.0,6878100.0,11160400.0,3506375,6668732,2875800,7119800.0,23248700.0,22840656,,62976100.0,2808200,11302173,3830000.0,4245200.0,10159900,9444671.0,10301800,2338446.0,1737200.0,6887300,4990100.0,8993300,5575600.0,2389700.0,11535731.0,3101100.0,2165988.0,14123088,8102300,8425000.0,3535500.0,,2267000.0,26616018,28158200.0,17149900.0,11353100.0,9492857.0,3346800.0,4675474.0,12629104.0,3553700.0,4951200.0,5711100.0,9360345.0,6791800,38033000,,23934500.0,,6570200.0,6641600.0,,,,,6472839.0,,1527936.0,6474000,6211656.0,1639300.0,,8586900.0,2976700.0,3418300.0,2722272.0,1742200,15538103.0,11698500,21162000,,8382800.0,1629600.0,66500,7400600,3408200.0
2020-05-26 00:00:00,30153500.0,,1470934.0,,,17815900.0,42049500.0,61640600,9052252,73392187.0,3994800.0,8734000.0,15676000.0,6174336,14563743,2983900,15614800.0,27812400.0,46050131,,79464100.0,3860700,15534361,6801200.0,10123600.0,11657000,9738414.0,11434000,3872121.0,1637200.0,5496600,2755900.0,16462900,10484400.0,2546600.0,16053170.0,2632800.0,2750937.0,22393476,15956800,11014500.0,6704100.0,,1999101.0,58075298,53066900.0,25085200.0,8960600.0,11266226.0,3362800.0,10947486.0,30924534.0,3750400.0,6725400.0,7380500.0,12080691.0,20457400,68716900,,25939500.0,,8727160.0,9525800.0,,,,,7479156.0,,3551157.0,5761000,6462610.0,3297800.0,,11446600.0,3719800.0,6283500.0,5826179.0,1643400,24595558.0,17538800,28917800,,12510600.0,1845500.0,117900,14517000,4936500.0
2020-05-27 00:00:00,36754400.0,,1320318.0,,,14839000.0,33231000.0,38620800,7464248,38394873.0,3266900.0,5641600.0,15892000.0,11142352,6853204,6519800,10267300.0,33995400.0,44297851,,80534900.0,5799500,14349028,6427400.0,15437600.0,20343200,13806531.0,12345400,2167231.0,2012400.0,9246400,6408900.0,24206600,6963600.0,2287600.0,10261125.0,3105100.0,3226129.0,25332048,25086500,9418500.0,3955300.0,,1675267.0,32381458,36440100.0,20912700.0,12443750.0,12864852.0,4638000.0,6068446.0,17635991.0,2665600.0,8003100.0,8965200.0,10681246.0,17549200,74790800,,19348000.0,,8195200.0,13532200.0,,,,,8289956.0,,2622563.0,7333900,4048902.0,2804300.0,,10303200.0,2953900.0,5060000.0,5485444.0,2569600,21990753.0,77238700,31932100,,6727700.0,2199800.0,77800,9770000,3799100.0
2020-05-28 00:00:00,41520600.0,,1699911.0,,,11536000.0,32046900.0,41465400,7677571,44381711.0,3956500.0,7428500.0,11788400.0,4104003,8177706,6071800,10012600.0,27264300.0,24916241,,78910300.0,4134900,13505792,8444400.0,8289200.0,14141100,7947807.0,10868200,2109151.0,1938800.0,5290200,2198300.0,19001900,3483200.0,1428800.0,6832874.0,2217200.0,1872665.0,22808016,21668000,8401500.0,2051200.0,,2426350.0,25257717,23918500.0,15300000.0,7334800.0,9874718.0,3574000.0,5840376.0,11502617.0,7049800.0,5488000.0,7211800.0,14570690.0,14941700,65023000,,14740000.0,,8327280.0,11777500.0,,,,,8877410.0,,3206905.0,3869600,6059922.0,1595800.0,,9203500.0,2263600.0,6229800.0,5161149.0,2113200,20459472.0,60010300,23530900,,6348600.0,2182800.0,73600,9316000,4107700.0
2020-05-29 00:00:00,46234500.0,,7319946.0,,,14978300.0,89666700.0,53853400,20328121,85059733.0,9394900.0,8537100.0,18732800.0,4900769,12096900,6008900,11991000.0,57504100.0,34740154,,70988400.0,32097600,137004468,12891600.0,11135200.0,40459300,5155973.0,9516600,1956570.0,3041100.0,12956400,4372200.0,125473100,14482400.0,2108600.0,15786554.0,1795600.0,2668327.0,34470072,20595100,26424000.0,9640900.0,,1755787.0,67874719,53968500.0,19951300.0,9005370.0,20666944.0,21586000.0,7204268.0,16815640.0,11385700.0,10920800.0,14846000.0,23712019.0,40906600,128832600,,15279000.0,,22290320.0,19789800.0,,,,,10175093.0,,4822649.0,8184100,5178800.0,1306800.0,,14915400.0,2238900.0,10916900.0,7490960.0,2296300,31196886.0,78550900,92646300,,15819100.0,3327500.0,83700,17605800,3099300.0
2020-06-01 00:00:00,20420100.0,,2147156.0,,,22599200.0,22511700.0,44087200,8020727,73584335.0,2198600.0,9700200.0,9743200.0,3197257,10097646,2657100,7010400.0,21287400.0,18060729,,49317900.0,3632700,15315300,6560500.0,16228800.0,13419000,8173119.0,6382400,4740054.0,1427600.0,7678400,4760300.0,36657400,6513600.0,1159100.0,8541693.0,1857100.0,1710732.0,13843746,12076900,8366000.0,6838700.0,,1349623.0,47488762,39221300.0,17996300.0,9167070.0,13496741.0,4270800.0,3774438.0,13221864.0,4389300.0,6620100.0,5714100.0,18977469.0,16933500,86579500,,17478500.0,,8084960.0,7686700.0,,,,,9748593.0,,2669331.0,3588900,3945810.0,1033100.0,,8218400.0,1588900.0,5633300.0,5520129.0,952300,18792753.0,22797800,27152300,,7055800.0,2465800.0,59900,11069400,2046000.0
2020-06-02 00:00:00,25304000.0,,1417193.0,,,32496000.0,41400300.0,31544400,7689671,57911810.0,3943600.0,6356400.0,19973600.0,7177397,9456195,4727000,6255700.0,34070900.0,19190334,,122838200.0,2501900,20451742,6858200.0,7527200.0,13190200,17786684.0,12380300,3475725.0,1624800.0,4991000,2927300.0,40344200,4865200.0,1722400.0,7615599.0,3724700.0,2967483.0,23913540,24695800,13759500.0,4693800.0,,1396579.0,44176496,57810700.0,20051100.0,6376590.0,11152466.0,10264800.0,7988168.0,10808682.0,3717100.0,9278300.0,5244900.0,21348142.0,16405100,77235100,,19810500.0,,6649760.0,7366800.0,,,,,9737642.0,,5024201.0,5566200,2900854.0,1333800.0,,7999400.0,1987400.0,6615300.0,5788487.0,1291200,27942237.0,43114400,25602700,,8872700.0,1898600.0,82500,6678600,7154300.0
2020-06-03 00:00:00,29826800.0,,1391773.0,,,46131200.0,53175600.0,58994400,10448592,92530636.0,6600800.0,17623700.0,35992000.0,7911037,15151091,9583500,10070600.0,42938200.0,28052376,,108846600.0,6206100,17500913,8734900.0,7686800.0,15168400,22642726.0,20138400,11465476.0,4905100.0,4114200,3383400.0,39312300,7958400.0,2096400.0,9689049.0,5430600.0,4043955.0,55570914,31745400,19911000.0,4601100.0,,3635130.0,59054717,58718200.0,52260100.0,9331850.0,13897895.0,4429600.0,8410481.0,19611391.0,7467100.0,10997400.0,5992200.0,31125376.0,18771700,86219700,,23072000.0,,9492600.0,7754900.0,,,,,13858960.0,,3950197.0,6121100,4071408.0,1812800.0,,9467800.0,2934200.0,8062200.0,6840265.0,4912000,16833886.0,46887100,31584300,,9433000.0,3291000.0,177100,9185800,7773500.0
2020-06-04 00:00:00,20130800.0,,1979927.0,,,27547500.0,39483300.0,47894200,9967738,70904185.0,3932400.0,16031900.0,16854800.0,5793415,8474059,4921500,9073800.0,37089000.0,20238327,,49205600.0,2475900,9734733,4968500.0,5230400.0,12000700,10312796.0,8465300,5516390.0,1601800.0,2777300,1549700.0,23545000,20998000.0,2489300.0,7035714.0,2452800.0,3239915.0,19776834,16216100,16599500.0,3006500.0,,3720763.0,52563543,44336600.0,24846500.0,8870070.0,9420897.0,3927200.0,5506887.0,11903691.0,3982900.0,5547000.0,11086100.0,25905212.0,24417700,107401400,,18396500.0,,8839480.0,12112200.0,,,,,10357146.0,,5518548.0,3881400,2258586.0,1571300.0,,11986800.0,2260800.0,6524800.0,6470458.0,2405300,9256922.0,25949600,37638600,,5639600.0,1670100.0,214000,11617800,3245400.0
2020-06-05 00:00:00,50766300.0,,4832627.0,,,32824900.0,47232900.0,71092200,11014388,88795971.0,5096700.0,9861100.0,27721200.0,7636410,12463953,3390700,15344800.0,32136800.0,31576554,,63907200.0,6290700,11109119,5751800.0,6663200.0,18744400,13401892.0,10230000,8485609.0,2012800.0,4904200,2526700.0,24346100,9025200.0,1946900.0,9021761.0,2951200.0,2819867.0,21476196,22896200,13945500.0,4394600.0,,2000080.0,58618960,64665500.0,22343600.0,11337040.0,14017753.0,2526000.0,8308314.0,16616411.0,6544600.0,7916800.0,11240800.0,17422447.0,26623200,114137700,,29239500.0,,8803600.0,17924400.0,,,,,11458810.0,,4278408.0,5194300,4253634.0,3034600.0,,13046900.0,2442200.0,12773300.0,8355278.0,3379100,14317420.0,27347700,39799100,,9916700.0,3626500.0,89200,12198000,7630100.0
2020-06-08 00:00:00,47678900.0,,2722299.0,,,59421900.0,30016500.0,44528000,8143663,70020280.0,3516700.0,6170500.0,24401600.0,7283907,9277396,3210500,6948300.0,26566000.0,21952156,,50892200.0,5000400,10907062,5545500.0,6263200.0,31058700,11394101.0,8876000,6568364.0,1774100.0,4364200,2762300.0,36773700,8280000.0,1420200.0,6926885.0,2318400.0,2095573.0,22196412,18286200,8106500.0,2484900.0,,2392332.0,34597633,31763300.0,21744300.0,6407720.0,11561602.0,4798000.0,8861235.0,6798546.0,3958100.0,11263800.0,7818700.0,15893857.0,19812000,82444400,,23103500.0,,4748640.0,10847800.0,,,,,8292770.0,,3482932.0,4226200,3907574.0,1500600.0,,11150700.0,3270800.0,7412300.0,6860815.0,2573800,14429851.0,29935100,27456500,,12578500.0,2478400.0,102200,10325600,5763500.0
2020-06-09 00:00:00,23940800.0,,1387970.0,,,68865800.0,33944400.0,57456600,7452511,62607457.0,4323300.0,13126100.0,16740400.0,7354191,10669447,2724300,7910400.0,41620200.0,17873377,,52792000.0,5216500,12888618,4360200.0,6818000.0,19061800,15270515.0,6551300,4725171.0,1512500.0,4848600,2592500.0,30768900,4599600.0,917700.0,5601819.0,8933300.0,2321769.0,24256386,16313200,8872500.0,2816000.0,,4083441.0,39056897,51638000.0,23712600.0,8211390.0,8375659.0,2868400.0,4907864.0,12392361.0,4837400.0,8234900.0,6789800.0,13675741.0,18562600,96488300,,19798000.0,,6199960.0,6197500.0,,,,,5214340.0,,4408922.0,5141100,5101360.0,1694700.0,,9234400.0,3567900.0,7637300.0,5750694.0,1867600,13000149.0,19203400,19860000,,8739500.0,1752200.0,80300,8358800,3340200.0
2020-06-10 00:00:00,27039100.0,,1189817.0,,,55095300.0,38506800.0,54692400,10015654,74329574.0,5795000.0,8111000.0,21276800.0,4784497,8879877,3723400,16459900.0,41711400.0,19325109,,47811500.0,2984000,11412204,3819500.0,6613200.0,13303200,11904542.0,7571100,4671931.0,2000900.0,4109700,2856300.0,31359700,6070000.0,1281600.0,10291861.0,2674600.0,1991542.0,24779160,19859300,10732000.0,2748000.0,,2843069.0,48978837,49244800.0,22203000.0,7672390.0,8435643.0,3106400.0,8496527.0,11258432.0,4490600.0,14757100.0,7792300.0,11944749.0,26428300,102551100,,25620000.0,,10998000.0,11202700.0,,,,,7212506.0,,4188934.0,3101100,5699342.0,1837500.0,,7899100.0,2708400.0,10390000.0,5813348.0,1834900,14913870.0,26218500,24321300,,7653000.0,2654000.0,89900,9695600,3144100.0
2020-06-12 00:00:00,29856400.0,,1257770.0,,,42967900.0,52032300.0,57919800,10595728,89793858.0,5770500.0,11778800.0,15121200.0,6481718,13767970,8467200,10673100.0,36650200.0,35135849,,71840300.0,3416900,8935508,11105800.0,7627600.0,12977800,12222794.0,10351600,3106796.0,2021700.0,4952400,2598200.0,23044900,10281200.0,2141000.0,10098433.0,3069900.0,3282333.0,23424912,20135400,15733500.0,3606200.0,,3060334.0,57759989,54204000.0,21924800.0,11269830.0,11851879.0,4526800.0,7341247.0,13529509.0,5512900.0,10429700.0,10475900.0,12251373.0,26514800,116746700,,27565000.0,,9274200.0,8751600.0,,,,,10933749.0,,7484064.0,4028300,4362050.0,1137200.0,,11200800.0,3153500.0,9831000.0,5459080.0,1799100,20085063.0,30381900,31223700,,14358300.0,2432500.0,97700,11432400,5582500.0
2020-06-15 00:00:00,22964800.0,,1261673.0,,,54016000.0,34787100.0,67145600,8028713,81559324.0,4971800.0,8994900.0,15790000.0,3280773,12003403,3083000,6821500.0,218530700.0,33414173,,69187800.0,2727500,6440808,6471300.0,5964000.0,11475100,11564814.0,6720700,2830795.0,1637100.0,4179800,3486600.0,16914700,7682000.0,1341000.0,8741830.0,1694600.0,1831731.0,21677418,16270000,12404500.0,2730200.0,,3471845.0,36704685,37413100.0,15346100.0,8209740.0,11658066.0,3527600.0,6296090.0,10789071.0,4134700.0,5617700.0,7617100.0,12943166.0,21227100,99931000,,25916000.0,,7836920.0,6883800.0,,,,,8208475.0,,4463919.0,3407100,6332656.0,996400.0,,13839900.0,1784800.0,9804800.0,4225256.0,1085700,20056629.0,29641400,27425600,,10274600.0,1760900.0,97200,7985400,4334000.0
2020-06-16 00:00:00,36070000.0,,1841920.0,,,42476100.0,27763200.0,46683000,6620515,63720657.0,5503400.0,14304400.0,11170000.0,3434573,12763773,2530300,9433900.0,102833900.0,37359943,,54967100.0,3257200,13060667,6621500.0,7426800.0,14711200,10616489.0,9363500,3566354.0,1708800.0,3021700,2346600.0,18760500,6924000.0,1171000.0,7678373.0,5090400.0,2757724.0,45761562,20643900,11004500.0,2688500.0,,2759414.0,27229464,38011200.0,15052100.0,6702300.0,7885138.0,5032000.0,6677263.0,16617316.0,5360100.0,3824800.0,5748700.0,7450363.0,22219100,94510600,,26651500.0,,7805200.0,7744800.0,,,,,6966352.0,,4055608.0,4089600,5226716.0,850700.0,,7414400.0,2151500.0,13801500.0,4474065.0,1248100,25368253.0,21031400,29329400,,8891400.0,2649300.0,79700,8981200,5105700.0
2020-06-17 00:00:00,28294300.0,,2165770.0,,,26789400.0,52415100.0,37890600,8627542,65846627.0,7660600.0,13315200.0,12444000.0,4606836,8083264,2015800,12725400.0,87667900.0,26301469,,46937400.0,2422100,7512109,4944400.0,6930800.0,9609600,8054821.0,10937000,7579682.0,1890400.0,13756900,6445600.0,11651100,7523600.0,1152900.0,7356793.0,3564500.0,2591550.0,17066196,17914800,14021500.0,3403900.0,,1568971.0,33023889,35792100.0,33484000.0,4745840.0,7609498.0,3264800.0,8271749.0,13334201.0,8889200.0,6309800.0,7024500.0,7198116.0,13697000,63268700,,12096500.0,,6446960.0,15560100.0,,,,,9426082.0,,6060393.0,6227900,5228168.0,1106400.0,,4664700.0,2333900.0,10790000.0,6851893.0,1515500,20134767.0,18083100,27840000,,11937100.0,1091500.0,97200,9489200,3785500.0
2020-06-18 00:00:00,26894400.0,,2452992.0,,,18615100.0,25965000.0,37827600,8119342,66061281.0,4583600.0,8972900.0,18649200.0,4981682,6052599,1571900,14209800.0,116788400.0,20071967,,34150000.0,3196000,6714885,4191200.0,6128800.0,11779100,6553710.0,17442900,3884463.0,1356300.0,4809600,3091100.0,10671900,5014800.0,1104300.0,10357339.0,3827900.0,2700247.0,25039350,13455100,9843500.0,4741200.0,,1478112.0,37008546,53971500.0,22156200.0,7073880.0,6868617.0,5300000.0,8348856.0,14949258.0,6634300.0,7774900.0,9534500.0,9637515.0,10305800,56893300,,17947000.0,,8169200.0,6553700.0,,,,,4253135.0,,3683650.0,5527700,4921070.0,2499800.0,,8109600.0,3078000.0,5483000.0,7436025.0,1141500,16113500.0,16153000,25770000,,12565200.0,2623100.0,84700,5245200,3249900.0
